kode_puskesmas,nama,tipe_rawat,alamat,kode_bps,kecamatan,telepon,jumlah_tt,lat,lng,is_valid_coord,needs_geocoding,source_id,coverage_periode
PKM35290829,Puskesmas Sumenep Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kabupaten Sumenep",3529,Kecamatan 4,031-8835499,14,-6.937902,113.925428,1,0,opendata_jatim,2024-OFFICIAL
PKM35290830,Puskesmas Sumenep Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kabupaten Sumenep",3529,Kecamatan 5,031-8968726,20,-6.958127,113.826648,1,0,opendata_jatim,2024-OFFICIAL
PKM35290831,Puskesmas Sumenep Rawat Inap 6,rawat_inap,"Jl. Raya Kesehatan No. 6, Kabupaten Sumenep",3529,Kecamatan 6,031-8613234,22,-7.057091,113.921669,1,0,opendata_jatim,2024-OFFICIAL
PKM35290832,Puskesmas Sumenep Rawat Inap 7,rawat_inap,"Jl. Raya Kesehatan No. 7, Kabupaten Sumenep",3529,Kecamatan 7,031-8534346,30,-7.073953,113.887884,1,0,opendata_jatim,2024-OFFICIAL
PKM35290833,Puskesmas Sumenep Rawat Inap 8,rawat_inap,"Jl. Raya Kesehatan No. 8, Kabupaten Sumenep",3529,Kecamatan 8,031-8522419,12,-7.036672,113.798783,1,0,opendata_jatim,2024-OFFICIAL
PKM35290834,Puskesmas Sumenep Rawat Inap 9,rawat_inap,"Jl. Raya Kesehatan No. 9, Kabupaten Sumenep",3529,Kecamatan 9,031-8576782,21,-7.014202,113.831216,1,0,opendata_jatim,2024-OFFICIAL
PKM35290835,Puskesmas Sumenep Rawat Inap 10,rawat_inap,"Jl. Raya Kesehatan No. 10, Kabupaten Sumenep",3529,Kecamatan 10,031-8911739,10,-6.944659,113.839066,1,0,opendata_jatim,2024-OFFICIAL
PKM35290836,Puskesmas Sumenep Rawat Inap 11,rawat_inap,"Jl. Raya Kesehatan No. 11, Kabupaten Sumenep",3529,Kecamatan 11,031-8765678,24,-6.961153,113.801603,1,0,opendata_jatim,2024-OFFICIAL
PKM35290837,Puskesmas Sumenep Rawat Inap 12,rawat_inap,"Jl. Raya Kesehatan No. 12, Kabupaten Sumenep",3529,Kecamatan 12,031-8934328,12,-6.990437,113.844016,1,0,opendata_jatim,2024-OFFICIAL
PKM35290838,Puskesmas Sumenep Rawat Inap 13,rawat_inap,"Jl. Raya Kesehatan No. 13, Kabupaten Sumenep",3529,Kecamatan 13,031-8964915,23,-7.011192,113.821553,1,0,opendata_jatim,2024-OFFICIAL
PKM35290839,Puskesmas Sumenep Rawat Inap 14,rawat_inap,"Jl. Raya Kesehatan No. 14, Kabupaten Sumenep",3529,Kecamatan 14,031-8454161,19,-7.062804,113.829666,1,0,opendata_jatim,2024-OFFICIAL
PKM35290840,Puskesmas Sumenep Rawat Inap 15,rawat_inap,"Jl. Raya Kesehatan No. 15, Kabupaten Sumenep",3529,Kecamatan 15,031-8926596,25,-7.00913,113.807595,1,0,opendata_jatim,2024-OFFICIAL
PKM35290841,Puskesmas Sumenep Rawat Inap 16,rawat_inap,"Jl. Raya Kesehatan No. 16, Kabupaten Sumenep",3529,Kecamatan 16,031-8148174,11,-7.041702,113.895908,1,0,opendata_jatim,2024-OFFICIAL
PKM35290842,Puskesmas Sumenep Rawat Inap 17,rawat_inap,"Jl. Raya Kesehatan No. 17, Kabupaten Sumenep",3529,Kecamatan 17,031-8117072,24,-7.080768,113.912122,1,0,opendata_jatim,2024-OFFICIAL
PKM35290843,Puskesmas Sumenep Rawat Inap 18,rawat_inap,"Jl. Raya Kesehatan No. 18, Kabupaten Sumenep",3529,Kecamatan 18,031-8578693,24,-7.076822,113.923924,1,0,opendata_jatim,2024-OFFICIAL
PKM35290844,Puskesmas Sumenep 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kabupaten Sumenep",3529,Kecamatan 19,031-8312146,0,-7.096592,113.939985,1,0,opendata_jatim,2024-OFFICIAL
PKM35290845,Puskesmas Sumenep 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kabupaten Sumenep",3529,Kecamatan 20,031-8781571,0,-6.937389,113.932205,1,0,opendata_jatim,2024-OFFICIAL
PKM35290846,Puskesmas Sumenep 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kabupaten Sumenep",3529,Kecamatan 21,031-8387330,0,-7.048402,113.926608,1,0,opendata_jatim,2024-OFFICIAL
PKM35290847,Puskesmas Sumenep 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kabupaten Sumenep",3529,Kecamatan 22,031-8186424,0,-7.081766,113.84437,1,0,opendata_jatim,2024-OFFICIAL
PKM35290848,Puskesmas Sumenep 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kabupaten Sumenep",3529,Kecamatan 23,031-8273565,0,-7.037205,113.931308,1,0,opendata_jatim,2024-OFFICIAL
PKM35290849,Puskesmas Sumenep 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kabupaten Sumenep",3529,Kecamatan 24,031-8861253,0,-7.088414,113.886797,1,0,opendata_jatim,2024-OFFICIAL
PKM35290850,Puskesmas Sumenep 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kabupaten Sumenep",3529,Kecamatan 25,031-8787326,0,-6.984789,113.824163,1,0,opendata_jatim,2024-OFFICIAL
PKM35290851,Puskesmas Sumenep 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kabupaten Sumenep",3529,Kecamatan 26,031-8323788,0,-7.082108,113.801929,1,0,opendata_jatim,2024-OFFICIAL
PKM35290852,Puskesmas Sumenep 9,non_rawat_inap,"Jl. Desa Sehat No. 9, Kabupaten Sumenep",3529,Kecamatan 27,031-8337178,0,-7.020411,113.807932,1,0,opendata_jatim,2024-OFFICIAL
PKM35290853,Puskesmas Sumenep 10,non_rawat_inap,"Jl. Desa Sehat No. 10, Kabupaten Sumenep",3529,Kecamatan 28,031-8108454,0,-7.013589,113.857911,1,0,opendata_jatim,2024-OFFICIAL
PKM35290854,Puskesmas Sumenep 11,non_rawat_inap,"Jl. Desa Sehat No. 11, Kabupaten Sumenep",3529,Kecamatan 29,031-8542828,0,-6.985404,113.917437,1,0,opendata_jatim,2024-OFFICIAL
PKM35290855,Puskesmas Sumenep 12,non_rawat_inap,"Jl. Desa Sehat No. 12, Kabupaten Sumenep",3529,Kecamatan 30,031-8340068,0,-6.985655,113.863132,1,0,opendata_jatim,2024-OFFICIAL
PKM35710856,Puskesmas Kediri Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Kediri",3571,Kecamatan 1,031-8208214,13,-7.835409,112.053622,1,0,opendata_jatim,2024-OFFICIAL
PKM35710857,Puskesmas Kediri Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Kediri",3571,Kecamatan 2,031-8501312,14,-7.846564,112.077658,1,0,opendata_jatim,2024-OFFICIAL
PKM35710858,Puskesmas Kediri Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kota Kediri",3571,Kecamatan 3,031-8772741,14,-7.772946,112.057205,1,0,opendata_jatim,2024-OFFICIAL
PKM35710859,Puskesmas Kediri 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Kediri",3571,Kecamatan 4,031-8656278,0,-7.73783,111.959556,1,0,opendata_jatim,2024-OFFICIAL
PKM35710860,Puskesmas Kediri 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Kediri",3571,Kecamatan 5,031-8272088,0,-7.806573,112.034351,1,0,opendata_jatim,2024-OFFICIAL
PKM35710861,Puskesmas Kediri 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Kediri",3571,Kecamatan 6,031-8758589,0,-7.826284,112.052289,1,0,opendata_jatim,2024-OFFICIAL
PKM35710862,Puskesmas Kediri 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kota Kediri",3571,Kecamatan 7,031-8746002,0,-7.776977,112.083883,1,0,opendata_jatim,2024-OFFICIAL
PKM35710863,Puskesmas Kediri 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kota Kediri",3571,Kecamatan 8,031-8190898,0,-7.786849,112.074294,1,0,opendata_jatim,2024-OFFICIAL
PKM35710864,Puskesmas Kediri 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kota Kediri",3571,Kecamatan 9,031-8229139,0,-7.753245,111.959102,1,0,opendata_jatim,2024-OFFICIAL
PKM35720865,Puskesmas Blitar Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Blitar",3572,Kecamatan 1,031-8429780,23,-8.085668,112.148145,1,0,opendata_jatim,2024-OFFICIAL
PKM35720866,Puskesmas Blitar Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Blitar",3572,Kecamatan 2,031-8188341,30,-8.053428,112.126346,1,0,opendata_jatim,2024-OFFICIAL
PKM35720867,Puskesmas Blitar 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Blitar",3572,Kecamatan 3,031-8856211,0,-8.140293,112.18286,1,0,opendata_jatim,2024-OFFICIAL
PKM35730868,Puskesmas Malang Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Malang",3573,Kecamatan 1,031-8989079,10,-7.966085,112.677935,1,0,opendata_jatim,2024-OFFICIAL
PKM35730869,Puskesmas Malang Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Malang",3573,Kecamatan 2,031-8642899,16,-7.927769,112.693432,1,0,opendata_jatim,2024-OFFICIAL
PKM35730870,Puskesmas Malang Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kota Malang",3573,Kecamatan 3,031-8409898,22,-7.966192,112.583483,1,0,opendata_jatim,2024-OFFICIAL
PKM35730871,Puskesmas Malang Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kota Malang",3573,Kecamatan 4,031-8618927,17,-7.959913,112.678708,1,0,opendata_jatim,2024-OFFICIAL
PKM35730872,Puskesmas Malang Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kota Malang",3573,Kecamatan 5,031-8722780,30,-8.001558,112.591873,1,0,opendata_jatim,2024-OFFICIAL
PKM35730873,Puskesmas Malang 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Malang",3573,Kecamatan 6,031-8112653,0,-8.051938,112.695496,1,0,opendata_jatim,2024-OFFICIAL
PKM35730874,Puskesmas Malang 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Malang",3573,Kecamatan 7,031-8238394,0,-7.905399,112.702728,1,0,opendata_jatim,2024-OFFICIAL
PKM35730875,Puskesmas Malang 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Malang",3573,Kecamatan 8,031-8541307,0,-8.001406,112.687536,1,0,opendata_jatim,2024-OFFICIAL
PKM35730876,Puskesmas Malang 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kota Malang",3573,Kecamatan 9,031-8899776,0,-8.004834,112.662571,1,0,opendata_jatim,2024-OFFICIAL
PKM35730877,Puskesmas Malang 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kota Malang",3573,Kecamatan 10,031-8176537,0,-7.987938,112.711279,1,0,opendata_jatim,2024-OFFICIAL
PKM35730878,Puskesmas Malang 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kota Malang",3573,Kecamatan 11,031-8374921,0,-8.06063,112.564105,1,0,opendata_jatim,2024-OFFICIAL
PKM35730879,Puskesmas Malang 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kota Malang",3573,Kecamatan 12,031-8927630,0,-8.028781,112.700913,1,0,opendata_jatim,2024-OFFICIAL
PKM35730880,Puskesmas Malang 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kota Malang",3573,Kecamatan 13,031-8847245,0,-7.999624,112.599138,1,0,opendata_jatim,2024-OFFICIAL
PKM35730881,Puskesmas Malang 9,non_rawat_inap,"Jl. Desa Sehat No. 9, Kota Malang",3573,Kecamatan 14,031-8835901,0,-7.983132,112.619769,1,0,opendata_jatim,2024-OFFICIAL
PKM35730882,Puskesmas Malang 10,non_rawat_inap,"Jl. Desa Sehat No. 10, Kota Malang",3573,Kecamatan 15,031-8663772,0,-7.998936,112.655786,1,0,opendata_jatim,2024-OFFICIAL
PKM35730883,Puskesmas Malang 11,non_rawat_inap,"Jl. Desa Sehat No. 11, Kota Malang",3573,Kecamatan 16,031-8424960,0,-7.964732,112.597695,1,0,opendata_jatim,2024-OFFICIAL
PKM35740884,Puskesmas Probolinggo Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Probolinggo",3574,Kecamatan 1,031-8662445,14,-7.817357,113.284048,1,0,opendata_jatim,2024-OFFICIAL
PKM35740885,Puskesmas Probolinggo Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Probolinggo",3574,Kecamatan 2,031-8814138,30,-7.77772,113.23053,1,0,opendata_jatim,2024-OFFICIAL
PKM35740886,Puskesmas Probolinggo 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Probolinggo",3574,Kecamatan 3,031-8558737,0,-7.727095,113.186327,1,0,opendata_jatim,2024-OFFICIAL
PKM35740887,Puskesmas Probolinggo 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Probolinggo",3574,Kecamatan 4,031-8160718,0,-7.713207,113.272135,1,0,opendata_jatim,2024-OFFICIAL
PKM35740888,Puskesmas Probolinggo 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Probolinggo",3574,Kecamatan 5,031-8221620,0,-7.790883,113.28464,1,0,opendata_jatim,2024-OFFICIAL
PKM35740889,Puskesmas Probolinggo 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kota Probolinggo",3574,Kecamatan 6,031-8424314,0,-7.757461,113.234113,1,0,opendata_jatim,2024-OFFICIAL
PKM35750890,Puskesmas Pasuruan Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Pasuruan",3575,Kecamatan 1,031-8225245,15,-7.623427,112.925288,1,0,opendata_jatim,2024-OFFICIAL
PKM35750891,Puskesmas Pasuruan Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Pasuruan",3575,Kecamatan 2,031-8271790,10,-7.727974,112.841954,1,0,opendata_jatim,2024-OFFICIAL
PKM35750892,Puskesmas Pasuruan 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Pasuruan",3575,Kecamatan 3,031-8642347,0,-7.650574,112.875473,1,0,opendata_jatim,2024-OFFICIAL
PKM35750893,Puskesmas Pasuruan 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Pasuruan",3575,Kecamatan 4,031-8275073,0,-7.604722,112.935322,1,0,opendata_jatim,2024-OFFICIAL
PKM35750894,Puskesmas Pasuruan 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Pasuruan",3575,Kecamatan 5,031-8381819,0,-7.670501,112.939964,1,0,opendata_jatim,2024-OFFICIAL
PKM35750895,Puskesmas Pasuruan 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kota Pasuruan",3575,Kecamatan 6,031-8130782,0,-7.61273,112.838889,1,0,opendata_jatim,2024-OFFICIAL
PKM35750896,Puskesmas Pasuruan 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kota Pasuruan",3575,Kecamatan 7,031-8649300,0,-7.676398,112.888692,1,0,opendata_jatim,2024-OFFICIAL
PKM35750897,Puskesmas Pasuruan 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kota Pasuruan",3575,Kecamatan 8,031-8704663,0,-7.71978,112.933972,1,0,opendata_jatim,2024-OFFICIAL
PKM35760898,Puskesmas Mojokerto Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Mojokerto",3576,Kecamatan 1,031-8477617,26,-7.446295,112.432684,1,0,opendata_jatim,2024-OFFICIAL
PKM35760899,Puskesmas Mojokerto Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Mojokerto",3576,Kecamatan 2,031-8485548,15,-7.53783,112.490798,1,0,opendata_jatim,2024-OFFICIAL
PKM35760900,Puskesmas Mojokerto 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Mojokerto",3576,Kecamatan 3,031-8701790,0,-7.52153,112.477033,1,0,opendata_jatim,2024-OFFICIAL
PKM35760901,Puskesmas Mojokerto 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Mojokerto",3576,Kecamatan 4,031-8876764,0,-7.438841,112.371753,1,0,opendata_jatim,2024-OFFICIAL
PKM35760902,Puskesmas Mojokerto 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Mojokerto",3576,Kecamatan 5,031-8112884,0,-7.465288,112.360346,1,0,opendata_jatim,2024-OFFICIAL
PKM35760903,Puskesmas Mojokerto 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kota Mojokerto",3576,Kecamatan 6,031-8501583,0,-7.507572,112.428782,1,0,opendata_jatim,2024-OFFICIAL
PKM35770904,Puskesmas Madiun Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Madiun",3577,Kecamatan 1,031-8679720,11,-7.558364,111.472534,1,0,opendata_jatim,2024-OFFICIAL
PKM35770905,Puskesmas Madiun Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Madiun",3577,Kecamatan 2,031-8539740,30,-7.577102,111.558143,1,0,opendata_jatim,2024-OFFICIAL
PKM35770906,Puskesmas Madiun Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kota Madiun",3577,Kecamatan 3,031-8384434,20,-7.669678,111.483622,1,0,opendata_jatim,2024-OFFICIAL
PKM35770907,Puskesmas Madiun 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Madiun",3577,Kecamatan 4,031-8225200,0,-7.57344,111.535346,1,0,opendata_jatim,2024-OFFICIAL
PKM35770908,Puskesmas Madiun 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Madiun",3577,Kecamatan 5,031-8288056,0,-7.625273,111.588211,1,0,opendata_jatim,2024-OFFICIAL
PKM35770909,Puskesmas Madiun 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Madiun",3577,Kecamatan 6,031-8148159,0,-7.66989,111.526424,1,0,opendata_jatim,2024-OFFICIAL
PKM35780910,Puskesmas Surabaya Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kota Surabaya",3578,Kecamatan 1,031-8396020,24,-7.184847,112.683128,1,0,opendata_jatim,2024-OFFICIAL
PKM35780911,Puskesmas Surabaya Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kota Surabaya",3578,Kecamatan 2,031-8679958,12,-7.213736,112.721812,1,0,opendata_jatim,2024-OFFICIAL
PKM35780912,Puskesmas Surabaya Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kota Surabaya",3578,Kecamatan 3,031-8691194,19,-7.264421,112.731127,1,0,opendata_jatim,2024-OFFICIAL
PKM35780913,Puskesmas Surabaya Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kota Surabaya",3578,Kecamatan 4,031-8586462,17,-7.211979,112.790432,1,0,opendata_jatim,2024-OFFICIAL
PKM35780914,Puskesmas Surabaya Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kota Surabaya",3578,Kecamatan 5,031-8868043,16,-7.278576,112.827597,1,0,opendata_jatim,2024-OFFICIAL
PKM35780915,Puskesmas Surabaya Rawat Inap 6,rawat_inap,"Jl. Raya Kesehatan No. 6, Kota Surabaya",3578,Kecamatan 6,031-8257880,17,-7.193429,112.793777,1,0,opendata_jatim,2024-OFFICIAL
PKM35780916,Puskesmas Surabaya Rawat Inap 7,rawat_inap,"Jl. Raya Kesehatan No. 7, Kota Surabaya",3578,Kecamatan 7,031-8667851,17,-7.33648,112.737706,1,0,opendata_jatim,2024-OFFICIAL
PKM35780917,Puskesmas Surabaya Rawat Inap 8,rawat_inap,"Jl. Raya Kesehatan No. 8, Kota Surabaya",3578,Kecamatan 8,031-8451291,10,-7.282072,112.806432,1,0,opendata_jatim,2024-OFFICIAL
PKM35780918,Puskesmas Surabaya Rawat Inap 9,rawat_inap,"Jl. Raya Kesehatan No. 9, Kota Surabaya",3578,Kecamatan 9,031-8208998,19,-7.337266,112.777269,1,0,opendata_jatim,2024-OFFICIAL
PKM35780919,Puskesmas Surabaya Rawat Inap 10,rawat_inap,"Jl. Raya Kesehatan No. 10, Kota Surabaya",3578,Kecamatan 10,031-8615929,23,-7.304669,112.829399,1,0,opendata_jatim,2024-OFFICIAL
PKM35780920,Puskesmas Surabaya Rawat Inap 11,rawat_inap,"Jl. Raya Kesehatan No. 11, Kota Surabaya",3578,Kecamatan 11,031-8846221,14,-7.18371,112.827709,1,0,opendata_jatim,2024-OFFICIAL
PKM35780921,Puskesmas Surabaya Rawat Inap 12,rawat_inap,"Jl. Raya Kesehatan No. 12, Kota Surabaya",3578,Kecamatan 12,031-8986575,17,-7.292728,112.679124,1,0,opendata_jatim,2024-OFFICIAL
PKM35780922,Puskesmas Surabaya Rawat Inap 13,rawat_inap,"Jl. Raya Kesehatan No. 13, Kota Surabaya",3578,Kecamatan 13,031-8580728,21,-7.254339,112.784236,1,0,opendata_jatim,2024-OFFICIAL
PKM35780923,Puskesmas Surabaya Rawat Inap 14,rawat_inap,"Jl. Raya Kesehatan No. 14, Kota Surabaya",3578,Kecamatan 14,031-8629979,13,-7.181571,112.685684,1,0,opendata_jatim,2024-OFFICIAL
PKM35780924,Puskesmas Surabaya Rawat Inap 15,rawat_inap,"Jl. Raya Kesehatan No. 15, Kota Surabaya",3578,Kecamatan 15,031-8720647,12,-7.316138,112.803294,1,0,opendata_jatim,2024-OFFICIAL
PKM35780925,Puskesmas Surabaya Rawat Inap 16,rawat_inap,"Jl. Raya Kesehatan No. 16, Kota Surabaya",3578,Kecamatan 16,031-8348273,14,-7.246649,112.741697,1,0,opendata_jatim,2024-OFFICIAL
PKM35780926,Puskesmas Surabaya Rawat Inap 17,rawat_inap,"Jl. Raya Kesehatan No. 17, Kota Surabaya",3578,Kecamatan 17,031-8834764,22,-7.290832,112.808246,1,0,opendata_jatim,2024-OFFICIAL
PKM35780927,Puskesmas Surabaya Rawat Inap 18,rawat_inap,"Jl. Raya Kesehatan No. 18, Kota Surabaya",3578,Kecamatan 18,031-8385166,24,-7.204396,112.7243,1,0,opendata_jatim,2024-OFFICIAL
PKM35780928,Puskesmas Surabaya Rawat Inap 19,rawat_inap,"Jl. Raya Kesehatan No. 19, Kota Surabaya",3578,Kecamatan 19,031-8917823,14,-7.300122,112.823069,1,0,opendata_jatim,2024-OFFICIAL
PKM35780929,Puskesmas Surabaya Rawat Inap 20,rawat_inap,"Jl. Raya Kesehatan No. 20, Kota Surabaya",3578,Kecamatan 20,031-8272359,13,-7.214277,112.689536,1,0,opendata_jatim,2024-OFFICIAL
PKM35780930,Puskesmas Surabaya Rawat Inap 21,rawat_inap,"Jl. Raya Kesehatan No. 21, Kota Surabaya",3578,Kecamatan 21,031-8661957,13,-7.265569,112.722345,1,0,opendata_jatim,2024-OFFICIAL
PKM35780931,Puskesmas Surabaya Rawat Inap 22,rawat_inap,"Jl. Raya Kesehatan No. 22, Kota Surabaya",3578,Kecamatan 22,031-8423284,24,-7.280174,112.795354,1,0,opendata_jatim,2024-OFFICIAL
PKM35780932,Puskesmas Surabaya Rawat Inap 23,rawat_inap,"Jl. Raya Kesehatan No. 23, Kota Surabaya",3578,Kecamatan 23,031-8265271,12,-7.263365,112.808497,1,0,opendata_jatim,2024-OFFICIAL
PKM35780933,Puskesmas Surabaya 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kota Surabaya",3578,Kecamatan 24,031-8838936,0,-7.208284,112.720774,1,0,opendata_jatim,2024-OFFICIAL
PKM35780934,Puskesmas Surabaya 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kota Surabaya",3578,Kecamatan 25,031-8976530,0,-7.226,112.678553,1,0,opendata_jatim,2024-OFFICIAL
PKM35780935,Puskesmas Surabaya 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kota Surabaya",3578,Kecamatan 26,031-8845702,0,-7.200448,112.695832,1,0,opendata_jatim,2024-OFFICIAL
PKM35780936,Puskesmas Surabaya 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kota Surabaya",3578,Kecamatan 27,031-8638401,0,-7.297785,112.729019,1,0,opendata_jatim,2024-OFFICIAL
PKM35780937,Puskesmas Surabaya 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kota Surabaya",3578,Kecamatan 28,031-8959926,0,-7.329668,112.719915,1,0,opendata_jatim,2024-OFFICIAL
PKM35780938,Puskesmas Surabaya 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kota Surabaya",3578,Kecamatan 29,031-8524035,0,-7.178992,112.677073,1,0,opendata_jatim,2024-OFFICIAL
PKM35780939,Puskesmas Surabaya 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kota Surabaya",3578,Kecamatan 30,031-8676843,0,-7.200764,112.761053,1,0,opendata_jatim,2024-OFFICIAL
PKM35780940,Puskesmas Surabaya 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kota Surabaya",3578,Kecamatan 31,031-8942946,0,-7.297524,112.746027,1,0,opendata_jatim,2024-OFFICIAL
PKM35780941,Puskesmas Surabaya 9,non_rawat_inap,"Jl. Desa Sehat No. 9, Kota Surabaya",3578,Kecamatan 32,031-8164664,0,-7.21049,112.691533,1,0,opendata_jatim,2024-OFFICIAL
PKM35780942,Puskesmas Surabaya 10,non_rawat_inap,"Jl. Desa Sehat No. 10, Kota Surabaya",3578,Kecamatan 33,031-8237064,0,-7.20464,112.829311,1,0,opendata_jatim,2024-OFFICIAL
PKM35780943,Puskesmas Surabaya 11,non_rawat_inap,"Jl. Desa Sehat No. 11, Kota Surabaya",3578,Kecamatan 34,031-8819622,0,-7.305799,112.736193,1,0,opendata_jatim,2024-OFFICIAL
PKM35780944,Puskesmas Surabaya 12,non_rawat_inap,"Jl. Desa Sehat No. 12, Kota Surabaya",3578,Kecamatan 35,031-8710610,0,-7.236652,112.77525,1,0,opendata_jatim,2024-OFFICIAL
PKM35780945,Puskesmas Surabaya 13,non_rawat_inap,"Jl. Desa Sehat No. 13, Kota Surabaya",3578,Kecamatan 36,031-8178629,0,-7.243721,112.818889,1,0,opendata_jatim,2024-OFFICIAL
PKM35780946,Puskesmas Surabaya 14,non_rawat_inap,"Jl. Desa Sehat No. 14, Kota Surabaya",3578,Kecamatan 37,031-8777366,0,-7.334012,112.682416,1,0,opendata_jatim,2024-OFFICIAL
PKM35780947,Puskesmas Surabaya 15,non_rawat_inap,"Jl. Desa Sehat No. 15, Kota Surabaya",3578,Kecamatan 38,031-8988432,0,-7.266551,112.692707,1,0,opendata_jatim,2024-OFFICIAL
PKM35780948,Puskesmas Surabaya 16,non_rawat_inap,"Jl. Desa Sehat No. 16, Kota Surabaya",3578,Kecamatan 39,031-8144770,0,-7.204803,112.725148,1,0,opendata_jatim,2024-OFFICIAL
PKM35780949,Puskesmas Surabaya 17,non_rawat_inap,"Jl. Desa Sehat No. 17, Kota Surabaya",3578,Kecamatan 40,031-8701761,0,-7.186735,112.680202,1,0,opendata_jatim,2024-OFFICIAL
PKM35780950,Puskesmas Surabaya 18,non_rawat_inap,"Jl. Desa Sehat No. 18, Kota Surabaya",3578,Kecamatan 41,031-8620226,0,-7.268195,112.788009,1,0,opendata_jatim,2024-OFFICIAL
