kode_bps,nama_wilayah,tahun,triwulan,tipe_pelayanan,nama_penyakit,kode_icd10,jumlah_pasien,status_kasus,sumber_data,coverage_periode
3574,Kota Probolinggo,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,51,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,38,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,243,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,252,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,261,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_inap,Pneumonia,J18,83,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_jalan,Demam Tifoid,A01,72,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,63,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,100,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,347,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,56,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,93,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,105,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,337,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,150,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_inap,Pneumonia,J18,81,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_jalan,Demam Tifoid,A01,70,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,70,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,125,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,392,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,78,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,74,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,143,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,219,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,228,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_inap,Pneumonia,J18,81,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_jalan,Demam Tifoid,A01,114,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,76,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,100,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,374,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,136,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,48,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,154,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,352,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,277,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_inap,Pneumonia,J18,79,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_jalan,Demam Tifoid,A01,96,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,43,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3574,Kota Probolinggo,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,191,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,246,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,71,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,60,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,106,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,196,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,151,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_inap,Pneumonia,J18,70,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_jalan,Demam Tifoid,A01,58,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,82,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,107,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,188,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,55,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,46,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,157,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,279,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,197,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_inap,Pneumonia,J18,52,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_jalan,Demam Tifoid,A01,69,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,57,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,138,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,225,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,69,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,89,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,152,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,163,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,194,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_inap,Pneumonia,J18,35,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_jalan,Demam Tifoid,A01,60,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,67,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,104,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,413,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,122,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,89,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,93,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,199,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,145,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_inap,Pneumonia,J18,56,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_jalan,Demam Tifoid,A01,51,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,93,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3575,Kota Pasuruan,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,119,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,140,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,49,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,54,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,120,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,194,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,92,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_inap,Pneumonia,J18,37,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_jalan,Demam Tifoid,A01,48,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,24,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,114,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,155,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,49,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,48,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,130,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,163,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,94,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_inap,Pneumonia,J18,29,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_jalan,Demam Tifoid,A01,34,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,58,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,87,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,217,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,70,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,45,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,98,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,214,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,138,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_inap,Pneumonia,J18,39,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_jalan,Demam Tifoid,A01,36,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,45,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,107,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,266,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,59,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,51,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,135,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,177,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,75,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_inap,Pneumonia,J18,19,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_jalan,Demam Tifoid,A01,61,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,54,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3576,Kota Mojokerto,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,108,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,344,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,59,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,77,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,165,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,267,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,149,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_inap,Pneumonia,J18,33,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_jalan,Demam Tifoid,A01,97,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,86,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,151,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,266,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,66,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,30,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,140,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,297,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,196,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_inap,Pneumonia,J18,36,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_jalan,Demam Tifoid,A01,83,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,81,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,157,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,365,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,58,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,87,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,158,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,173,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,173,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_inap,Pneumonia,J18,60,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_jalan,Demam Tifoid,A01,74,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,41,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,88,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,298,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,114,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,31,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,194,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,242,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,138,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_inap,Pneumonia,J18,38,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_jalan,Demam Tifoid,A01,47,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,40,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3577,Kota Madiun,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,99,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3578,Kota Surabaya,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2720,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3578,Kota Surabaya,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,719,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3578,Kota Surabaya,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,1244,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3578,Kota Surabaya,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,2882,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3578,Kota Surabaya,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,2295,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
